timestamp,user_id,session_id,page_type,product_id,action
2025-06-02T06:39:51.443618,user_35,sess_9054,product,165,scroll
2025-06-02T16:37:14.443618,user_57,sess_2784,product,163,hover
2025-06-02T12:56:22.443618,user_32,sess_1354,product,182,scroll
2025-06-02T09:20:32.443618,user_54,sess_4917,product,172,hover
2025-06-02T15:34:21.443618,user_42,sess_2333,product,185,add_to_cart
2025-06-02T05:57:15.443618,user_67,sess_1798,product,108,add_to_cart
2025-06-02T06:41:51.443618,user_9,sess_3643,product,185,add_to_cart
2025-06-02T07:59:51.443618,user_97,sess_9070,product,182,scroll
2025-06-02T07:49:10.443618,user_71,sess_8185,product,159,hover
2025-06-02T12:57:22.443618,user_27,sess_8720,product,122,click
2025-06-02T00:33:29.443618,user_79,sess_1511,product,197,add_to_cart
2025-06-02T00:34:48.443618,user_16,sess_1794,product,151,hover
2025-06-02T12:59:19.443618,user_69,sess_9506,product,108,add_to_cart
2025-06-01T18:54:18.443618,user_13,sess_6269,product,110,scroll
2025-06-02T10:05:32.443618,user_63,sess_4174,product,197,hover
2025-06-02T15:22:41.443618,user_31,sess_5545,product,196,scroll
2025-06-02T02:22:16.443618,user_8,sess_2264,product,152,scroll
2025-06-02T11:40:31.443618,user_96,sess_1057,product,110,add_to_cart
2025-06-02T07:01:55.443618,user_54,sess_5642,product,131,click
2025-06-01T21:47:10.443618,user_54,sess_7522,product,160,click
2025-06-02T09:28:14.443618,user_75,sess_4847,product,144,scroll
2025-06-02T16:12:33.443618,user_53,sess_2877,product,113,click
2025-06-02T04:54:18.443618,user_65,sess_3340,product,191,scroll
2025-06-01T19:08:54.443618,user_8,sess_9842,product,156,hover
2025-06-02T07:41:31.443618,user_63,sess_7659,product,173,click
2025-06-02T17:44:24.443618,user_70,sess_2574,product,129,hover
2025-06-01T21:16:34.443618,user_32,sess_5613,product,195,scroll
2025-06-02T17:01:18.443618,user_42,sess_4922,product,188,add_to_cart
2025-06-01T22:30:54.443618,user_46,sess_3211,product,188,scroll
2025-06-02T05:13:17.443618,user_26,sess_1508,product,119,hover
2025-06-01T22:24:35.443618,user_49,sess_1495,product,188,hover
2025-06-01T23:53:39.443618,user_47,sess_8758,product,170,add_to_cart
2025-06-01T20:30:33.443618,user_18,sess_1698,product,151,hover
2025-06-02T08:35:52.443618,user_10,sess_8762,product,177,hover
2025-06-02T05:57:16.443618,user_77,sess_2613,product,185,click
2025-06-02T18:14:16.443618,user_70,sess_5587,product,181,hover
2025-06-02T18:41:12.443618,user_94,sess_7789,product,157,click
2025-06-01T21:34:30.443618,user_98,sess_4961,product,160,hover
2025-06-02T05:10:50.443618,user_94,sess_7199,product,176,click
2025-06-02T00:08:06.443618,user_26,sess_5919,product,170,hover
2025-06-01T20:24:39.443618,user_85,sess_3747,product,151,hover
2025-06-02T03:57:05.443618,user_4,sess_2946,product,116,click
2025-06-02T10:10:39.443618,user_79,sess_2399,product,102,hover
2025-06-02T16:10:09.443618,user_76,sess_5606,product,140,scroll
2025-06-02T04:05:37.443618,user_4,sess_9113,product,143,scroll
2025-06-02T12:51:13.443618,user_46,sess_4861,product,192,add_to_cart
2025-06-02T09:13:47.443618,user_65,sess_6489,product,180,scroll
2025-06-01T21:57:48.443618,user_41,sess_9731,product,133,hover
2025-06-02T17:12:47.443618,user_85,sess_6027,product,127,click
2025-06-02T11:47:26.443618,user_66,sess_5778,product,161,add_to_cart
2025-06-02T03:46:45.443618,user_56,sess_4579,product,179,hover
2025-06-02T12:59:47.443618,user_77,sess_4111,product,135,hover
2025-06-01T23:37:14.443618,user_54,sess_4226,product,195,click
2025-06-02T06:12:58.443618,user_32,sess_5696,product,100,scroll
2025-06-02T01:43:33.443618,user_67,sess_4379,product,148,add_to_cart
2025-06-02T03:54:18.443618,user_58,sess_9912,product,171,click
2025-06-02T16:17:13.443618,user_84,sess_4922,product,162,click
2025-06-01T21:11:48.443618,user_17,sess_9094,product,157,click
2025-06-02T16:30:27.443618,user_77,sess_2064,product,126,add_to_cart
2025-06-01T19:31:54.443618,user_68,sess_4091,product,113,hover
2025-06-02T17:06:24.443618,user_63,sess_8372,product,134,scroll
2025-06-01T23:27:11.443618,user_21,sess_3209,product,125,hover
2025-06-02T02:38:15.443618,user_42,sess_5438,product,165,add_to_cart
2025-06-02T12:19:09.443618,user_99,sess_7450,product,195,click
2025-06-02T03:34:38.443618,user_26,sess_3307,product,147,hover
2025-06-01T22:26:46.443618,user_11,sess_9292,product,145,add_to_cart
2025-06-01T19:09:01.443618,user_99,sess_3615,product,137,add_to_cart
2025-06-02T13:50:39.443618,user_53,sess_8785,product,141,hover
2025-06-02T09:03:35.443618,user_91,sess_2942,product,138,hover
2025-06-02T17:22:57.443618,user_17,sess_5000,product,128,click
2025-06-02T04:57:18.443618,user_79,sess_4997,product,187,hover
2025-06-02T03:50:26.443618,user_35,sess_4342,product,154,click
2025-06-02T09:43:54.443618,user_66,sess_5543,product,129,click
2025-06-02T01:48:23.443618,user_94,sess_6609,product,136,add_to_cart
2025-06-01T19:37:23.443618,user_82,sess_8976,product,126,scroll
2025-06-02T03:42:58.443618,user_61,sess_6596,product,146,scroll
2025-06-02T13:47:05.443618,user_19,sess_1576,product,131,add_to_cart
2025-06-02T05:18:54.443618,user_24,sess_5625,product,114,add_to_cart
2025-06-02T01:25:48.443618,user_48,sess_3799,product,185,scroll
2025-06-02T09:46:04.443618,user_18,sess_1278,product,191,click
2025-06-01T19:47:23.443618,user_24,sess_3007,product,196,scroll
2025-06-02T09:08:04.443618,user_43,sess_3957,product,199,click
2025-06-02T03:31:07.443618,user_86,sess_7313,product,161,hover
2025-06-02T02:06:11.443618,user_65,sess_1208,product,112,hover
2025-06-02T12:08:14.443618,user_4,sess_4594,product,158,scroll
2025-06-02T02:26:03.443618,user_37,sess_6498,product,196,hover
2025-06-02T15:52:58.443618,user_9,sess_2757,product,142,click
2025-06-02T05:56:52.443618,user_79,sess_6093,product,185,click
2025-06-01T22:50:03.443618,user_55,sess_3652,product,158,add_to_cart
2025-06-02T09:27:16.443618,user_35,sess_3424,product,169,hover
2025-06-02T11:42:06.443618,user_92,sess_1831,product,168,hover
2025-06-01T22:52:57.443618,user_59,sess_2354,product,132,scroll
2025-06-02T16:10:40.443618,user_58,sess_9283,product,181,add_to_cart
2025-06-02T07:22:22.443618,user_2,sess_1909,product,143,hover
2025-06-02T16:26:20.443618,user_97,sess_6841,product,194,click
2025-06-02T01:07:35.443618,user_35,sess_4409,product,133,add_to_cart
2025-06-02T09:30:40.443618,user_8,sess_7281,product,145,add_to_cart
2025-06-02T13:51:25.443618,user_6,sess_6319,product,181,add_to_cart
2025-06-02T18:01:28.443618,user_85,sess_6744,product,115,scroll
2025-06-02T08:22:07.443618,user_48,sess_7368,product,143,hover
2025-06-02T10:57:26.443618,user_50,sess_4089,product,119,add_to_cart
2025-06-02T11:19:01.443618,user_21,sess_1962,product,170,click
2025-06-02T11:14:54.443618,user_78,sess_4197,product,185,click
2025-06-02T11:39:55.443618,user_4,sess_5348,product,196,scroll
2025-06-01T22:11:15.443618,user_97,sess_5522,product,129,add_to_cart
2025-06-02T17:54:18.443618,user_35,sess_7427,product,144,hover
2025-06-02T06:53:13.443618,user_71,sess_8723,product,120,hover
2025-06-01T21:57:16.443618,user_40,sess_2733,product,196,click
2025-06-02T02:29:35.443618,user_13,sess_8075,product,115,hover
2025-06-01T21:47:27.443618,user_87,sess_7096,product,122,scroll
2025-06-02T01:53:01.443618,user_65,sess_4617,product,167,hover
2025-06-02T08:15:39.443618,user_34,sess_7606,product,198,add_to_cart
2025-06-02T09:44:18.443618,user_6,sess_1779,product,189,add_to_cart
2025-06-01T23:06:34.443618,user_42,sess_5924,product,153,add_to_cart
2025-06-02T11:37:23.443618,user_57,sess_7356,product,117,add_to_cart
2025-06-02T11:50:33.443618,user_69,sess_8898,product,107,add_to_cart
2025-06-02T11:05:00.443618,user_96,sess_6918,product,133,scroll
2025-06-02T01:39:40.443618,user_54,sess_6753,product,135,click
2025-06-01T22:35:33.443618,user_25,sess_1759,product,171,hover
2025-06-02T08:58:44.443618,user_4,sess_3890,product,184,hover
2025-06-02T18:11:48.443618,user_35,sess_2371,product,107,add_to_cart
2025-06-02T10:42:22.443618,user_1,sess_3015,product,108,click
2025-06-01T22:11:14.443618,user_36,sess_1890,product,162,hover
2025-06-02T13:54:14.443618,user_39,sess_6302,product,187,hover
2025-06-02T16:07:17.443618,user_62,sess_5198,product,123,hover
2025-06-02T10:25:34.443618,user_76,sess_2251,product,124,click
2025-06-01T23:22:17.443618,user_50,sess_1223,product,159,add_to_cart
2025-06-02T17:33:00.443618,user_96,sess_7936,product,127,click
2025-06-02T03:24:50.443618,user_72,sess_8146,product,199,hover
2025-06-02T16:40:34.443618,user_71,sess_9904,product,179,hover
2025-06-01T21:12:02.443618,user_77,sess_6734,product,133,click
2025-06-02T11:47:03.443618,user_91,sess_6710,product,178,add_to_cart
2025-06-02T14:52:34.443618,user_16,sess_1221,product,102,hover
2025-06-01T22:29:26.443618,user_75,sess_3336,product,185,add_to_cart
2025-06-02T14:15:56.443618,user_18,sess_5350,product,103,scroll
2025-06-02T13:32:10.443618,user_4,sess_6319,product,184,add_to_cart
2025-06-02T11:11:00.443618,user_1,sess_9380,product,147,scroll
2025-06-02T07:06:24.443618,user_95,sess_7215,product,101,click
2025-06-02T04:55:56.443618,user_10,sess_4443,product,170,hover
2025-06-02T01:47:29.443618,user_32,sess_8184,product,124,scroll
2025-06-01T21:51:50.443618,user_76,sess_5429,product,162,hover
2025-06-02T15:05:12.443618,user_29,sess_6712,product,177,add_to_cart
2025-06-02T05:32:09.443618,user_33,sess_3522,product,153,add_to_cart
2025-06-02T04:43:07.443618,user_62,sess_3727,product,189,scroll
2025-06-01T20:35:42.443618,user_27,sess_4356,product,196,hover
2025-06-02T15:02:09.443618,user_44,sess_3386,product,167,click
2025-06-01T19:04:13.443618,user_79,sess_4306,product,186,click
2025-06-02T17:44:47.443618,user_93,sess_4942,product,174,click
2025-06-02T16:43:29.443618,user_92,sess_2512,product,148,click
2025-06-01T19:52:14.443618,user_30,sess_2626,product,105,click
2025-06-02T02:07:27.443618,user_83,sess_3405,product,109,add_to_cart
2025-06-02T09:40:30.443618,user_11,sess_4715,product,183,scroll
2025-06-01T20:11:54.443618,user_12,sess_7766,product,176,click
2025-06-02T15:23:53.443618,user_80,sess_8413,product,196,add_to_cart
2025-06-02T07:00:26.443618,user_95,sess_1667,product,173,scroll
2025-06-02T15:14:33.443618,user_92,sess_8989,product,183,scroll
2025-06-02T13:34:43.443618,user_13,sess_4185,product,189,hover
2025-06-01T19:52:13.443618,user_76,sess_4332,product,143,add_to_cart
2025-06-02T02:46:41.443618,user_89,sess_9569,product,197,hover
2025-06-02T03:46:06.443618,user_91,sess_8746,product,131,add_to_cart
2025-06-02T08:33:44.443618,user_91,sess_5205,product,154,click
2025-06-01T21:33:16.443618,user_85,sess_6246,product,107,add_to_cart
2025-06-01T23:05:18.443618,user_6,sess_9129,product,113,add_to_cart
2025-06-02T05:45:44.443618,user_72,sess_1191,product,151,scroll
2025-06-02T05:21:50.443618,user_40,sess_1140,product,195,click
2025-06-02T00:17:08.443618,user_91,sess_1821,product,130,add_to_cart
2025-06-01T23:57:38.443618,user_35,sess_1142,product,144,add_to_cart
2025-06-02T16:49:02.443618,user_4,sess_1359,product,117,hover
2025-06-01T18:51:14.443618,user_86,sess_9228,product,179,hover
2025-06-02T05:58:22.443618,user_28,sess_3011,product,159,add_to_cart
2025-06-02T12:50:52.443618,user_26,sess_4192,product,190,click
2025-06-02T09:03:07.443618,user_73,sess_2100,product,140,hover
2025-06-02T16:14:19.443618,user_55,sess_5978,product,135,hover
2025-06-02T04:45:41.443618,user_34,sess_1568,product,102,scroll
2025-06-02T11:22:45.443618,user_73,sess_4798,product,121,hover
2025-06-02T03:51:32.443618,user_96,sess_6015,product,149,add_to_cart
2025-06-02T09:22:21.443618,user_27,sess_6502,product,194,scroll
2025-06-02T13:14:04.443618,user_21,sess_5743,product,120,hover
2025-06-02T06:14:37.443618,user_65,sess_7315,product,116,scroll
2025-06-02T01:23:54.443618,user_36,sess_9155,product,177,click
2025-06-02T01:08:40.443618,user_55,sess_5141,product,120,scroll
2025-06-02T02:44:39.443618,user_51,sess_6357,product,105,add_to_cart
2025-06-01T19:59:41.443618,user_22,sess_9641,product,172,scroll
2025-06-02T01:41:20.443618,user_82,sess_3804,product,188,add_to_cart
2025-06-01T21:34:52.443618,user_86,sess_6778,product,113,hover
2025-06-02T07:42:07.443618,user_25,sess_8695,product,105,click
2025-06-02T00:50:35.443618,user_94,sess_3932,product,104,hover
2025-06-02T00:35:51.443618,user_21,sess_6675,product,162,hover
2025-06-02T10:12:11.443618,user_6,sess_1226,product,180,hover
2025-06-02T16:57:00.443618,user_88,sess_4233,product,133,scroll
2025-06-02T11:33:08.443618,user_63,sess_4489,product,137,scroll
2025-06-02T13:22:00.443618,user_43,sess_5963,product,156,hover
2025-06-01T21:28:11.443618,user_85,sess_9343,product,169,hover
2025-06-02T12:23:19.443618,user_99,sess_4902,product,182,hover
2025-06-02T03:40:10.443618,user_9,sess_3182,product,126,click
2025-06-01T21:01:27.443618,user_86,sess_6710,product,107,add_to_cart
2025-06-02T00:31:51.443618,user_14,sess_6065,product,144,add_to_cart
2025-06-02T09:07:40.443618,user_40,sess_3617,product,108,add_to_cart
2025-06-02T12:12:39.443618,user_92,sess_8344,product,100,scroll
2025-06-02T08:34:54.443618,user_11,sess_2633,product,200,hover
2025-06-02T11:17:46.443618,user_57,sess_4461,product,124,scroll
2025-06-02T18:22:49.443618,user_85,sess_3223,product,125,add_to_cart
2025-06-02T04:35:40.443618,user_40,sess_9419,product,150,scroll
2025-06-02T05:39:34.443618,user_22,sess_1134,product,123,scroll
2025-06-02T15:31:14.443618,user_77,sess_7035,product,103,click
2025-06-02T01:57:56.443618,user_85,sess_7150,product,171,click
2025-06-01T19:12:47.443618,user_57,sess_4759,product,132,click
2025-06-02T16:42:52.443618,user_98,sess_7907,product,196,add_to_cart
2025-06-02T08:00:01.443618,user_63,sess_1393,product,136,hover
2025-06-02T03:29:27.443618,user_12,sess_1107,product,166,hover
2025-06-02T07:36:13.443618,user_57,sess_1335,product,178,hover
2025-06-02T15:49:42.443618,user_17,sess_3042,product,142,click
2025-06-02T13:42:21.443618,user_18,sess_4791,product,186,hover
2025-06-02T00:05:00.443618,user_9,sess_5611,product,164,click
2025-06-02T05:08:36.443618,user_14,sess_6138,product,164,add_to_cart
2025-06-01T19:01:56.443618,user_73,sess_6317,product,150,hover
2025-06-01T19:14:05.443618,user_60,sess_4131,product,154,click
2025-06-02T17:29:13.443618,user_34,sess_3269,product,152,hover
2025-06-02T15:27:53.443618,user_10,sess_4186,product,186,scroll
2025-06-02T11:42:55.443618,user_49,sess_4141,product,105,click
2025-06-02T07:54:34.443618,user_72,sess_1640,product,126,add_to_cart
2025-06-02T15:28:17.443618,user_11,sess_6959,product,132,scroll
2025-06-02T18:16:49.443618,user_70,sess_7610,product,103,add_to_cart
2025-06-01T22:17:06.443618,user_80,sess_7737,product,126,click
2025-06-01T23:16:11.443618,user_45,sess_3310,product,134,click
2025-06-02T06:57:33.443618,user_12,sess_4510,product,131,add_to_cart
2025-06-02T07:33:29.443618,user_33,sess_3115,product,161,hover
2025-06-02T00:47:59.443618,user_49,sess_9616,product,180,hover
2025-06-01T19:38:57.443618,user_42,sess_7193,product,169,click
2025-06-02T18:02:27.443618,user_6,sess_4700,product,104,hover
2025-06-02T10:55:07.443618,user_50,sess_5604,product,180,add_to_cart
2025-06-02T08:37:54.443618,user_23,sess_4077,product,128,scroll
2025-06-01T22:02:16.443618,user_77,sess_7015,product,161,click
2025-06-02T07:57:31.443618,user_72,sess_7239,product,197,hover
2025-06-02T07:17:23.443618,user_25,sess_5014,product,139,add_to_cart
2025-06-01T19:39:59.443618,user_8,sess_9247,product,104,scroll
2025-06-01T19:20:06.443618,user_51,sess_3194,product,131,scroll
2025-06-02T09:13:42.443618,user_46,sess_4705,product,155,scroll
2025-06-02T12:57:07.443618,user_10,sess_5458,product,155,add_to_cart
2025-06-02T07:03:53.443618,user_66,sess_3667,product,159,hover
2025-06-02T18:32:48.443618,user_81,sess_1248,product,169,hover
2025-06-01T23:19:20.443618,user_85,sess_3717,product,163,add_to_cart
2025-06-02T15:42:37.443618,user_59,sess_4874,product,135,add_to_cart
2025-06-02T04:01:07.443618,user_52,sess_3455,product,137,click
2025-06-01T23:36:36.443618,user_29,sess_3115,product,142,scroll
2025-06-02T13:28:35.443618,user_78,sess_7088,product,115,hover
2025-06-01T19:36:31.443618,user_28,sess_6129,product,109,hover
2025-06-02T14:52:17.443618,user_5,sess_1763,product,179,hover
2025-06-01T21:15:34.443618,user_56,sess_1927,product,114,scroll
2025-06-02T17:11:13.443618,user_99,sess_3510,product,171,scroll
2025-06-01T19:16:19.443618,user_10,sess_8123,product,155,click
2025-06-02T08:30:36.443618,user_78,sess_7488,product,125,scroll
2025-06-02T14:22:05.443618,user_90,sess_2568,product,141,scroll
2025-06-01T19:16:08.443618,user_24,sess_4946,product,125,hover
2025-06-02T08:36:43.443618,user_52,sess_6090,product,124,add_to_cart
2025-06-01T22:42:03.443618,user_87,sess_1843,product,107,click
2025-06-01T23:55:54.443618,user_47,sess_1422,product,122,click
2025-06-02T17:28:28.443618,user_87,sess_2770,product,116,click
2025-06-01T21:30:18.443618,user_94,sess_3961,product,196,hover
2025-06-02T05:19:22.443618,user_89,sess_7525,product,130,click
2025-06-02T07:51:51.443618,user_88,sess_9216,product,192,add_to_cart
2025-06-02T13:48:10.443618,user_98,sess_9853,product,100,add_to_cart
2025-06-02T08:05:59.443618,user_10,sess_4504,product,113,hover
2025-06-02T03:03:28.443618,user_32,sess_9965,product,107,click
2025-06-02T06:23:13.443618,user_27,sess_6479,product,190,scroll
2025-06-02T00:57:55.443618,user_30,sess_7148,product,107,add_to_cart
2025-06-02T11:53:21.443618,user_71,sess_5554,product,118,add_to_cart
2025-06-02T18:13:21.443618,user_30,sess_7392,product,167,scroll
2025-06-02T07:43:32.443618,user_94,sess_9426,product,151,hover
2025-06-02T02:04:34.443618,user_47,sess_2263,product,123,click
2025-06-02T14:38:35.443618,user_50,sess_9208,product,178,hover
2025-06-02T11:22:57.443618,user_37,sess_3915,product,177,hover
2025-06-01T20:00:35.443618,user_65,sess_1490,product,116,add_to_cart
2025-06-02T16:47:41.443618,user_14,sess_9824,product,168,click
2025-06-02T13:38:44.443618,user_34,sess_6378,product,188,scroll
2025-06-02T12:51:38.443618,user_64,sess_4014,product,158,hover
2025-06-02T00:49:52.443618,user_56,sess_7856,product,200,scroll
2025-06-02T16:47:16.443618,user_84,sess_6786,product,172,click
2025-06-02T11:48:19.443618,user_94,sess_3609,product,197,hover
2025-06-02T09:48:35.443618,user_48,sess_1816,product,159,add_to_cart
2025-06-01T20:16:35.443618,user_50,sess_9499,product,149,click
2025-06-02T02:41:08.443618,user_87,sess_9213,product,161,hover
2025-06-02T03:44:35.443618,user_47,sess_7553,product,190,click
2025-06-02T05:25:04.443618,user_55,sess_6004,product,131,hover
2025-06-02T08:54:42.443618,user_17,sess_6500,product,170,hover
2025-06-02T02:22:05.443618,user_5,sess_4208,product,151,click
2025-06-02T04:17:57.443618,user_44,sess_5384,product,188,click
2025-06-02T03:34:29.443618,user_80,sess_5140,product,170,click
2025-06-01T22:29:27.443618,user_16,sess_3218,product,133,click
2025-06-02T04:46:48.443618,user_66,sess_7505,product,161,scroll
2025-06-02T09:04:31.443618,user_63,sess_9077,product,173,add_to_cart
2025-06-02T05:51:30.443618,user_57,sess_2952,product,133,scroll
2025-06-01T22:29:00.443618,user_31,sess_4429,product,141,click
2025-06-02T07:09:02.443618,user_66,sess_6871,product,121,click
2025-06-02T02:47:50.443618,user_7,sess_7823,product,129,scroll
2025-06-02T14:50:10.443618,user_1,sess_8248,product,149,scroll
2025-06-02T08:52:38.443618,user_80,sess_2129,product,155,add_to_cart
2025-06-02T03:51:29.443618,user_41,sess_4225,product,133,scroll
2025-06-02T16:39:04.443618,user_51,sess_6313,product,138,hover
2025-06-01T22:47:00.443618,user_48,sess_9620,product,111,hover
2025-06-02T08:19:43.443618,user_94,sess_8817,product,198,hover
2025-06-02T13:35:20.443618,user_55,sess_6079,product,149,scroll
2025-06-01T21:10:27.443618,user_39,sess_1762,product,177,add_to_cart
2025-06-01T21:20:25.443618,user_1,sess_3311,product,107,add_to_cart
2025-06-01T20:32:30.443618,user_4,sess_9523,product,115,add_to_cart
2025-06-02T06:37:53.443618,user_59,sess_7867,product,193,hover
2025-06-01T21:47:26.443618,user_92,sess_6419,product,132,click
2025-06-02T14:05:56.443618,user_82,sess_4746,product,123,add_to_cart
2025-06-02T02:46:29.443618,user_16,sess_8368,product,167,hover
2025-06-02T14:08:01.443618,user_73,sess_8595,product,176,add_to_cart
2025-06-01T23:59:45.443618,user_82,sess_2291,product,184,click
2025-06-01T18:50:17.443618,user_50,sess_4577,product,161,add_to_cart
2025-06-01T20:04:22.443618,user_75,sess_7760,product,146,hover
2025-06-02T08:13:51.443618,user_80,sess_7086,product,185,add_to_cart
2025-06-02T03:07:46.443618,user_15,sess_7020,product,171,hover
2025-06-01T19:16:34.443618,user_94,sess_8128,product,170,click
2025-06-02T08:57:32.443618,user_13,sess_1265,product,148,add_to_cart
2025-06-02T09:14:18.443618,user_51,sess_2260,product,132,click
2025-06-02T13:07:35.443618,user_36,sess_9929,product,113,click
2025-06-02T06:21:13.443618,user_53,sess_4379,product,181,click
2025-06-01T23:54:07.443618,user_56,sess_6310,product,158,scroll
2025-06-02T14:24:50.443618,user_43,sess_1068,product,185,hover
2025-06-02T12:22:27.443618,user_89,sess_7654,product,127,hover
2025-06-02T08:18:11.443618,user_100,sess_4920,product,198,scroll
2025-06-02T15:09:51.443618,user_88,sess_8329,product,185,add_to_cart
2025-06-02T05:47:04.443618,user_11,sess_9102,product,135,add_to_cart
2025-06-01T19:26:22.443618,user_72,sess_5594,product,123,scroll
2025-06-02T09:09:01.443618,user_45,sess_4075,product,118,scroll
2025-06-02T18:32:01.443618,user_17,sess_3325,product,186,hover
2025-06-01T22:20:02.443618,user_50,sess_8360,product,174,scroll
2025-06-02T04:24:45.443618,user_28,sess_4757,product,188,click
2025-06-02T10:29:42.443618,user_57,sess_7045,product,105,scroll
2025-06-02T07:31:13.443618,user_49,sess_9161,product,173,click
2025-06-02T04:21:00.443618,user_23,sess_2361,product,154,add_to_cart
2025-06-01T20:02:34.443618,user_83,sess_2944,product,103,add_to_cart
2025-06-02T04:09:36.443618,user_28,sess_2510,product,121,add_to_cart
2025-06-02T16:39:10.443618,user_11,sess_9492,product,154,scroll
2025-06-02T17:56:36.443618,user_19,sess_9788,product,124,add_to_cart
2025-06-02T15:55:59.443618,user_67,sess_3954,product,142,add_to_cart
2025-06-02T00:12:52.443618,user_35,sess_3442,product,134,click
2025-06-02T07:19:40.443618,user_97,sess_5709,product,194,add_to_cart
2025-06-02T12:18:27.443618,user_33,sess_6206,product,166,click
2025-06-02T01:04:03.443618,user_65,sess_4054,product,107,hover
2025-06-02T01:03:52.443618,user_37,sess_2458,product,168,click
2025-06-02T06:09:20.443618,user_11,sess_9480,product,176,click
2025-06-01T19:02:54.443618,user_87,sess_5403,product,127,click
2025-06-02T16:43:17.443618,user_1,sess_4872,product,148,click
2025-06-02T16:59:45.443618,user_32,sess_1199,product,183,scroll
2025-06-02T08:55:50.443618,user_21,sess_2533,product,146,click
2025-06-02T17:04:47.443618,user_61,sess_2936,product,124,hover
2025-06-02T09:35:15.443618,user_77,sess_3931,product,115,click
2025-06-02T16:34:24.443618,user_3,sess_8548,product,165,click
2025-06-02T14:22:46.443618,user_61,sess_5060,product,168,click
2025-06-02T04:29:15.443618,user_38,sess_3756,product,141,add_to_cart
2025-06-02T05:57:24.443618,user_22,sess_9927,product,144,click
2025-06-01T20:32:40.443618,user_53,sess_9484,product,165,scroll
2025-06-02T04:23:12.443618,user_21,sess_5068,product,175,add_to_cart
2025-06-02T15:39:59.443618,user_78,sess_1412,product,173,click
2025-06-01T20:11:07.443618,user_92,sess_1104,product,154,hover
2025-06-02T17:55:00.443618,user_65,sess_3979,product,106,scroll
2025-06-02T10:57:10.443618,user_83,sess_6496,product,150,hover
2025-06-02T13:06:10.443618,user_77,sess_2703,product,148,scroll
2025-06-02T00:08:17.443618,user_74,sess_8465,product,116,hover
2025-06-02T07:11:47.443618,user_57,sess_7328,product,135,click
2025-06-02T02:38:37.443618,user_52,sess_2248,product,176,scroll
2025-06-02T01:04:42.443618,user_99,sess_8857,product,114,add_to_cart
2025-06-02T03:29:20.443618,user_35,sess_3010,product,132,hover
2025-06-02T05:39:49.443618,user_17,sess_6960,product,197,scroll
2025-06-02T03:07:31.443618,user_17,sess_7456,product,149,add_to_cart
2025-06-01T23:12:14.443618,user_43,sess_4787,product,130,scroll
2025-06-01T21:09:06.443618,user_39,sess_7293,product,191,click
2025-06-02T16:34:13.443618,user_35,sess_5129,product,130,hover
2025-06-02T07:35:57.443618,user_52,sess_7619,product,188,scroll
2025-06-02T08:14:21.443618,user_37,sess_2477,product,138,add_to_cart
2025-06-02T01:41:51.443618,user_95,sess_7602,product,196,scroll
2025-06-02T07:38:25.443618,user_79,sess_3413,product,153,hover
2025-06-02T16:29:42.443618,user_100,sess_4299,product,112,hover
2025-06-02T09:15:54.443618,user_32,sess_5924,product,167,add_to_cart
2025-06-02T18:15:50.443618,user_13,sess_4453,product,156,click
2025-06-02T02:21:44.443618,user_98,sess_4708,product,124,add_to_cart
2025-06-02T15:06:17.443618,user_24,sess_1085,product,125,click
2025-06-02T10:06:05.443618,user_11,sess_3640,product,101,add_to_cart
2025-06-02T07:34:27.443618,user_98,sess_6624,product,119,hover
2025-06-02T03:28:46.443618,user_18,sess_5364,product,113,hover
2025-06-02T02:57:11.443618,user_55,sess_6766,product,151,add_to_cart
2025-06-02T11:18:32.443618,user_100,sess_5850,product,173,scroll
2025-06-02T11:12:54.443618,user_100,sess_9016,product,152,scroll
2025-06-01T18:46:44.443618,user_83,sess_8329,product,168,hover
2025-06-02T16:53:44.443618,user_45,sess_5736,product,143,scroll
2025-06-01T23:54:40.443618,user_11,sess_2025,product,156,add_to_cart
2025-06-02T10:15:45.443618,user_5,sess_4756,product,198,scroll
2025-06-02T08:20:10.443618,user_1,sess_5385,product,171,scroll
2025-06-01T23:14:06.443618,user_99,sess_1296,product,118,add_to_cart
2025-06-01T21:11:41.443618,user_52,sess_3064,product,188,click
2025-06-02T03:27:02.443618,user_2,sess_5189,product,173,add_to_cart
2025-06-02T04:44:48.443618,user_25,sess_6366,product,148,add_to_cart
2025-06-01T19:51:07.443618,user_68,sess_5243,product,119,scroll
2025-06-02T18:25:17.443618,user_20,sess_6297,product,173,scroll
2025-06-02T13:21:21.443618,user_22,sess_5414,product,120,scroll
2025-06-02T13:17:19.443618,user_41,sess_3964,product,131,hover
2025-06-02T04:12:49.443618,user_68,sess_6338,product,173,add_to_cart
2025-06-02T04:56:10.443618,user_89,sess_6317,product,192,add_to_cart
2025-06-01T23:17:46.443618,user_48,sess_8466,product,103,click
2025-06-02T18:31:36.443618,user_63,sess_2325,product,183,add_to_cart
2025-06-02T08:21:12.443618,user_18,sess_3172,product,172,hover
2025-06-02T03:48:56.443618,user_23,sess_6907,product,123,scroll
2025-06-02T02:18:15.443618,user_72,sess_4535,product,169,hover
2025-06-02T16:56:57.443618,user_62,sess_4674,product,127,hover
2025-06-02T07:11:55.443618,user_42,sess_2231,product,151,hover
2025-06-02T18:12:22.443618,user_57,sess_7346,product,179,add_to_cart
2025-06-02T02:11:34.443618,user_88,sess_7324,product,184,hover
